job_name,plugin_config,seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean
nodes=32_prio=1_arrival=1s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.187,0.2679,0.1538,0.246,0.1224,0.0,0.0,0.0,0.1224,2.0,,,,2.0,-121.4806,,,,-121.4806,1.0,1.0,0.0,0.0,0.0,1.0
nodes=32_prio=1_arrival=1s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.4433,0.2473,0.2033,0.2473,0.1409,0.0,0.0,0.0,0.1409,22.0,,,,22.0,-33.6733,,,,-33.6733,1.0,1.0,0.0,0.0,0.0,1.0
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.8326,-0.051,-0.0643,-0.0875,-0.0826,0.0,0.0,0.0,-0.0826,5.0,,,,5.0,12.2977,,,,12.2977,1.0,1.0,0.0,0.0,0.0,1.0
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.1255,0.3895,-0.0749,0.3546,0.1216,0.0,0.0,0.0,0.1216,-82.0,,,,-82.0,41.0251,,,,41.0251,6.0,6.0,0.0,0.0,0.0,6.0
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.8598,0.0179,-0.0302,0.0179,-0.0262,0.0,0.0,0.0,-0.0262,-5.0,,,,-5.0,-151.0502,,,,-151.0502,5.0,5.0,0.0,0.0,0.0,5.0
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.3356,0.5761,0.1197,0.6188,0.4094,0.0,0.0,0.0,0.4094,23.0,,,,23.0,214.4096,,,,214.4096,11.0,8.0,0.0,3.0,0.0,8.0
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.3331,1.0397,0.3483,0.9583,0.8239,0.0,0.0,0.0,0.8239,47.0,,,,47.0,-1554.5785,,,,-1554.5785,5.0,4.0,0.0,1.0,0.0,4.0
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.2611,0.4589,0.0598,0.4589,0.2652,0.0,0.0,0.0,0.2652,-21.0,,,,-21.0,-845.5056,,,,-845.5056,6.0,4.0,0.0,2.0,0.0,4.0
nodes=32_prio=1_arrival=8s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.6565,0.1292,0.2714,0.1523,0.1478,0.0,0.0,0.0,0.1478,10.0,,,,10.0,874.8923,,,,874.8923,7.0,5.0,0.0,2.0,0.0,5.0
nodes=32_prio=1_arrival=8s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.7575,2.1244,0.4495,2.1615,1.5055,0.0,0.0,0.0,1.5055,-20.0,,,,-20.0,-2507.8011,,,,-2507.8011,9.0,3.0,0.0,6.0,0.0,3.0
nodes=32_prio=1_arrival=8s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.2233,0.0544,0.0155,0.0544,0.0225,0.0,0.0,0.0,0.0225,16.0,,,,16.0,2579.3838,,,,2579.3838,9.0,3.0,0.0,6.0,0.0,3.0
nodes=32_prio=4_arrival=16s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.5821,0.0025,-0.2575,0.0026,-0.0451,-0.0041,-0.0087,-0.0021,-0.06,17.0,0.0,0.0,0.0,17.0,2992.3917,-22.6244,52.6316,6.6667,917.8876,8.0,4.0,0.0,4.0,0.0,4.0
nodes=32_prio=4_arrival=16s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.408,0.2394,0.5197,0.52,0.4005,-0.0042,-0.004,-0.0035,0.3888,22.0,2.0,1.0,0.0,25.0,2041.0322,-9.4584,-31.8984,49.3827,667.1127,10.0,8.0,0.0,2.0,0.0,8.0
nodes=32_prio=4_arrival=16s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.8009,0.8878,0.2742,0.888,0.6342,-0.0035,-0.0044,-0.0037,0.6226,30.0,0.0,0.0,0.0,30.0,1575.2219,30.0752,9.4787,0.0,550.4239,9.0,8.0,0.0,1.0,0.0,8.0
nodes=32_prio=4_arrival=1s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.9021,-0.1972,0.002,-0.192,-0.1206,-0.0063,-0.0054,-0.0047,-0.1369,50.0,1.0,2.0,3.0,56.0,-21.3208,-8.9787,-18.0481,-12.1434,-14.3471,,,,,,
nodes=32_prio=4_arrival=1s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.8899,-0.0226,-0.0056,0.002,-0.0317,-0.0077,-0.0087,-0.0075,-0.0556,33.0,-14.0,-3.0,-1.0,15.0,66.6196,5.2194,23.8818,9.589,29.6902,,,,,,
nodes=32_prio=4_arrival=1s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7200.02,-0.2251,-0.05,-0.2236,-0.1585,0.0009,0.0034,0.0002,-0.1539,-62.0,0.0,-1.0,9.0,-54.0,32.6515,8.8306,8.3231,9.4829,16.5661,,,,,,
nodes=32_prio=4_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.2017,0.0634,-0.1229,0.0616,-0.0708,-0.0124,-0.0168,-0.0148,-0.1147,12.0,-12.0,5.0,-5.0,0.0,306.1895,26.5646,16.0561,15.9829,107.4346,6.0,6.0,0.0,0.0,0.0,6.0
nodes=32_prio=4_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.3548,-0.0891,-0.001,-0.0377,-0.0332,0.0048,-0.0031,-0.0124,-0.0439,68.0,-10.0,-3.0,-7.0,48.0,366.2719,18.7485,13.3217,13.2084,132.6534,1.0,1.0,0.0,0.0,0.0,1.0
nodes=32_prio=4_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.0297,0.2066,0.0799,0.2093,0.1693,-0.0074,-0.0024,-0.0023,0.1572,-3.0,0.0,-1.0,6.0,2.0,65.9379,18.8455,10.0288,13.7508,30.5356,2.0,2.0,0.0,0.0,0.0,2.0
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.8286,-87.6812,-82.1059,-87.6924,-80.9045,-50.9762,-59.5373,-40.6436,-232.0616,-1440.0,-881.0,-747.0,-615.0,-3683.0,,,,,,,,,,,
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.8394,-0.192,-0.204,-0.1384,-0.2381,-0.0059,-0.0066,-0.0015,-0.252,29.0,-1.0,-2.0,1.0,27.0,-442.5574,-20.4391,-1.0727,-11.5505,-159.4667,3.0,3.0,0.0,0.0,0.0,3.0
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.8945,0.5963,0.3179,0.5964,0.4897,-0.0077,-0.0011,-0.0059,0.4749,18.0,-3.0,-3.0,-3.0,9.0,203.3091,19.3608,18.8422,-10.1124,72.4857,11.0,11.0,0.0,0.0,0.0,11.0
nodes=32_prio=4_arrival=8s,mode=periodic64s_blocking=1_defpreempt=1,1420052706459400740,7199.0599,-0.1027,0.0449,-0.0662,-0.098,0.0174,0.0189,0.0135,-0.0483,24.0,0.0,0.0,0.0,24.0,1235.7041,14.218,-2.5189,25.0,369.3082,8.0,8.0,0.0,0.0,0.0,8.0
nodes=32_prio=4_arrival=8s,mode=periodic64s_blocking=1_defpreempt=1,2219457405427907235,7199.9553,0.3335,0.2877,0.2886,0.3317,-0.0001,-0.0013,0.0006,0.331,46.0,0.0,0.0,0.0,46.0,-861.9632,-11.6009,-13.6986,-18.797,-283.1332,7.0,7.0,0.0,0.0,0.0,7.0
nodes=32_prio=4_arrival=8s,mode=periodic64s_blocking=1_defpreempt=1,3848061858430934892,7199.1528,0.5642,0.2798,0.5642,0.3931,0.0491,0.0026,0.0016,0.4464,21.0,-1.0,0.0,0.0,20.0,978.3176,-28.0561,-12.2549,-12.4611,287.9065,10.0,10.0,0.0,0.0,0.0,10.0
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.5443,2.6644,2.4273,2.9788,1.5389,0.0,0.0,0.0,1.5389,37.0,,,,37.0,-1430.291,,,,-1430.291,43.0,22.0,2.0,19.0,0.0,24.0
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.8161,3.5648,1.0001,3.1126,1.2089,0.0,0.0,0.0,1.2089,38.0,,,,38.0,-5121.4985,,,,-5121.4985,48.0,27.0,2.0,19.0,0.0,29.0
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.5304,4.2678,1.6274,4.2674,1.468,0.0,0.0,0.0,1.468,-15.0,,,,-15.0,-2347.4158,,,,-2347.4158,65.0,23.0,8.0,34.0,0.0,31.0
nodes=16_prio=1_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.5157,-0.119,-0.0813,-0.0692,-0.1539,0.0,0.0,0.0,-0.1539,-92.0,,,,-92.0,79.7759,,,,79.7759,22.0,15.0,1.0,6.0,0.0,16.0
nodes=16_prio=1_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.1263,0.2424,0.2007,0.3647,-0.0123,0.0,0.0,0.0,-0.0123,-132.0,,,,-132.0,53.9848,,,,53.9848,20.0,17.0,1.0,2.0,0.0,18.0
nodes=16_prio=1_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.5872,-0.2679,-0.0398,-0.2682,-0.0947,0.0,0.0,0.0,-0.0947,-50.0,,,,-50.0,-1.4907,,,,-1.4907,19.0,14.0,0.0,5.0,0.0,14.0
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.0503,0.7805,0.5401,0.9401,0.4645,0.0,0.0,0.0,0.4645,1.0,,,,1.0,82.279,,,,82.279,38.0,25.0,1.0,12.0,0.0,26.0
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.111,0.8033,0.2574,0.7959,0.2509,0.0,0.0,0.0,0.2509,47.0,,,,47.0,120.6102,,,,120.6102,32.0,24.0,2.0,6.0,0.0,26.0
nodes=16_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.6499,1.28,0.8514,1.2803,0.4535,0.0,0.0,0.0,0.4535,-175.0,,,,-175.0,-206.2262,,,,-206.2262,43.0,26.0,5.0,12.0,1.0,30.0
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.8003,0.8163,0.3828,0.8795,0.2014,0.0,0.0,0.0,0.2014,42.0,,,,42.0,415.4121,,,,415.4121,46.0,35.0,0.0,11.0,0.0,35.0
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.817,2.182,0.6792,2.1444,0.6958,0.0,0.0,0.0,0.6958,-26.0,,,,-26.0,573.1785,,,,573.1785,50.0,30.0,7.0,13.0,0.0,37.0
nodes=16_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.0814,2.569,0.2081,2.5693,0.5596,0.0,0.0,0.0,0.5596,-105.0,,,,-105.0,-465.948,,,,-465.948,38.0,24.0,2.0,12.0,0.0,26.0
nodes=16_prio=1_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.0264,0.7587,0.8395,0.8595,0.4899,0.0,0.0,0.0,0.4899,59.0,,,,59.0,-264.5114,,,,-264.5114,42.0,25.0,3.0,14.0,0.0,28.0
nodes=16_prio=1_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.134,1.9111,0.8171,1.8286,0.7557,0.0,0.0,0.0,0.7557,32.0,,,,32.0,582.8683,,,,582.8683,48.0,30.0,1.0,17.0,0.0,31.0
nodes=16_prio=1_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.4415,3.642,0.9955,3.6422,1.1993,0.0,0.0,0.0,1.1993,-40.0,,,,-40.0,295.8735,,,,295.8735,39.0,20.0,4.0,15.0,0.0,24.0
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.1949,0.2474,1.2613,0.3262,1.2143,-0.1486,-0.2824,-0.2006,0.5827,-149.0,-31.0,-24.0,-21.0,-225.0,-1067.6187,3888.4496,9611.7936,8774.8837,4970.9612,47.0,23.0,0.0,24.0,0.0,23.0
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.8989,0.513,1.9502,1.922,0.9387,-0.2592,-0.3606,-0.1804,0.1384,-174.0,-84.0,-75.0,-36.0,-369.0,13467.8324,6213.7211,7488.2331,6519.4004,9286.9174,55.0,23.0,1.0,31.0,0.0,24.0
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.4053,2.9182,0.8637,2.8904,1.3223,-0.2098,-0.1683,-0.0759,0.8684,-60.0,-64.0,-46.0,-32.0,-202.0,-350.6075,2368.9794,3747.8673,2392.6164,1839.8065,60.0,34.0,7.0,19.0,0.0,41.0
nodes=16_prio=4_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.6682,-0.3119,0.9454,0.6279,1.5816,-0.7724,-0.4776,-0.3838,-0.0522,-2143.0,-531.0,-439.0,-348.0,-3461.0,293.9034,920.2806,557.4121,671.8735,594.5067,20.0,17.0,1.0,2.0,0.0,18.0
nodes=16_prio=4_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.1448,-0.0428,0.4913,0.2472,1.4677,-0.4806,-0.5026,-0.3079,0.1766,-2069.0,-444.0,-398.0,-267.0,-3178.0,215.6607,572.8095,771.6391,561.5483,510.1494,18.0,17.0,0.0,1.0,0.0,17.0
nodes=16_prio=4_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.713,1.4403,-0.1759,1.3928,1.2752,-0.4487,-0.3909,-0.2689,0.1668,-1775.0,-498.0,-336.0,-258.0,-2867.0,274.2029,468.9989,670.7914,496.1992,456.1608,24.0,24.0,0.0,0.0,0.0,24.0
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.7404,0.0355,0.9603,0.1988,1.321,-0.5053,-0.3285,-0.3318,0.1554,-1451.0,-351.0,-259.0,-220.0,-2281.0,247.8076,1124.9186,825.092,1122.9376,791.8341,30.0,29.0,0.0,1.0,0.0,29.0
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.7279,0.0363,0.5768,0.3751,1.2804,-0.5242,-0.5682,-0.3781,-0.1901,-1324.0,-328.0,-313.0,-233.0,-2198.0,773.1839,1420.1377,1675.0254,1148.5309,1238.9154,34.0,23.0,0.0,11.0,0.0,23.0
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.0864,1.8879,-0.1141,1.8835,1.0792,-0.3408,-0.2669,-0.2568,0.2147,-1036.0,-333.0,-230.0,-210.0,-1809.0,455.7755,762.3331,801.3949,1141.1465,742.7013,39.0,36.0,0.0,3.0,0.0,36.0
nodes=16_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.9196,0.2419,1.8522,0.7532,1.2155,-0.353,-0.2967,-0.2939,0.2718,-588.0,-185.0,-116.0,-131.0,-1020.0,1166.8067,2111.141,2013.0984,2022.219,1801.6136,54.0,45.0,2.0,7.0,0.0,47.0
nodes=16_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.4087,0.5625,0.7169,0.9116,1.2611,-0.3997,-0.498,-0.2401,0.1234,-633.0,-207.0,-172.0,-107.0,-1119.0,1309.6034,1559.9569,2823.7273,1763.6268,1861.4204,39.0,27.0,0.0,12.0,0.0,27.0
nodes=16_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.7016,2.0858,0.1624,2.0838,1.1082,-0.3332,-0.2452,-0.2429,0.2868,-580.0,-234.0,-153.0,-156.0,-1123.0,260.9818,1440.4866,1422.7661,1644.1034,1100.861,62.0,45.0,2.0,15.0,0.0,47.0
nodes=16_prio=4_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.5997,0.6087,1.5708,0.8617,1.0897,-0.2758,-0.2182,-0.2858,0.31,-270.0,-79.0,-74.0,-59.0,-482.0,1865.2109,3928.1776,3327.6977,6145.5398,3564.7835,54.0,35.0,4.0,15.0,0.0,39.0
nodes=16_prio=4_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.7372,0.3652,1.7815,1.7687,1.0626,-0.2942,-0.3271,-0.2082,0.2332,-295.0,-105.0,-107.0,-58.0,-565.0,5159.985,3978.2331,3876.5951,4935.4757,4559.1439,48.0,27.0,6.0,15.0,1.0,32.0
nodes=16_prio=4_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.7503,3.0128,0.5404,3.0121,1.2829,-0.1946,-0.1794,0.1419,1.0507,-223.0,-104.0,-83.0,-80.0,-490.0,346.446,2028.3884,2447.8949,2467.5086,1636.31,92.0,44.0,3.0,45.0,0.0,47.0
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.4093,1.3507,1.4001,1.5912,1.6203,0.0,0.0,0.0,1.6203,14.0,,,,14.0,-4424.9386,,,,-4424.9386,76.0,22.0,0.0,54.0,0.0,22.0
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.7906,4.3248,1.2895,4.4718,2.9974,0.0,0.0,0.0,2.9974,20.0,,,,20.0,560.4503,,,,560.4503,61.0,17.0,0.0,44.0,0.0,17.0
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.9356,2.1531,0.4694,2.1531,1.2127,0.0,0.0,0.0,1.2127,-53.0,,,,-53.0,-8935.5813,,,,-8935.5813,66.0,11.0,2.0,53.0,0.0,13.0
nodes=32_prio=1_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.9508,0.0818,0.0912,0.1861,0.0858,0.0,0.0,0.0,0.0858,9.0,,,,9.0,-34.921,,,,-34.921,31.0,22.0,0.0,9.0,0.0,22.0
nodes=32_prio=1_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.5614,0.5403,0.5198,0.5434,0.3209,0.0,0.0,0.0,0.3209,-83.0,,,,-83.0,-183.0341,,,,-183.0341,41.0,34.0,0.0,7.0,0.0,34.0
nodes=32_prio=1_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.3854,0.4432,0.2436,0.4432,0.2695,0.0,0.0,0.0,0.2695,1.0,,,,1.0,-18.5053,,,,-18.5053,32.0,23.0,0.0,9.0,0.0,23.0
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.3462,0.3634,0.4045,0.5411,0.1843,0.0,0.0,0.0,0.1843,-56.0,,,,-56.0,156.0353,,,,156.0353,51.0,29.0,0.0,22.0,0.0,29.0
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.8015,0.8908,0.3158,0.8798,0.6634,0.0,0.0,0.0,0.6634,23.0,,,,23.0,-85.8749,,,,-85.8749,51.0,33.0,0.0,18.0,0.0,33.0
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.8598,0.8221,0.154,0.8221,0.4869,0.0,0.0,0.0,0.4869,21.0,,,,21.0,-282.1847,,,,-282.1847,42.0,29.0,0.0,13.0,0.0,29.0
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7197.3189,1.3856,0.6573,1.4657,1.2243,0.0,0.0,0.0,1.2243,73.0,,,,73.0,-859.2529,,,,-859.2529,66.0,36.0,0.0,30.0,0.0,36.0
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.1178,1.9438,0.7776,1.9206,1.6645,0.0,0.0,0.0,1.6645,127.0,,,,127.0,-2611.5382,,,,-2611.5382,69.0,40.0,1.0,28.0,0.0,41.0
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.8988,1.4541,0.2888,1.4541,0.9452,0.0,0.0,0.0,0.9452,58.0,,,,58.0,-1386.4632,,,,-1386.4632,41.0,25.0,0.0,16.0,0.0,25.0
nodes=32_prio=1_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.5169,0.8405,0.8005,0.9084,0.9709,0.0,0.0,0.0,0.9709,66.0,,,,66.0,-1220.1961,,,,-1220.1961,68.0,28.0,0.0,40.0,0.0,28.0
nodes=32_prio=1_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7195.9867,2.4593,0.8313,2.6009,1.9796,0.0,0.0,0.0,1.9796,36.0,,,,36.0,-1254.7862,,,,-1254.7862,76.0,19.0,0.0,57.0,0.0,19.0
nodes=32_prio=1_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.5055,0.7557,0.1145,0.7557,0.3913,0.0,0.0,0.0,0.3913,37.0,,,,37.0,610.1942,,,,610.1942,63.0,18.0,1.0,44.0,0.0,19.0
nodes=32_prio=4_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.9003,0.4225,0.4291,0.4222,1.3493,-0.1398,-0.2582,-0.3658,0.5855,-89.0,-20.0,-23.0,-20.0,-152.0,2711.0511,4072.3081,3616.9934,14869.2308,5542.6554,58.0,22.0,0.0,36.0,0.0,22.0
nodes=32_prio=4_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.3911,0.492,1.2255,1.2255,1.2588,-0.108,-0.212,-0.0696,0.8693,-57.0,-28.0,-31.0,-25.0,-141.0,1306.4853,2492.2807,5555.3941,1999.4593,2718.0482,40.0,23.0,3.0,14.0,0.0,26.0
nodes=32_prio=4_arrival=16s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.7279,1.7361,0.6115,1.7363,1.7931,-0.1892,-0.2396,-0.0522,1.312,-31.0,-18.0,-23.0,-12.0,-84.0,-2834.3741,4006.7609,8130.4578,1131.6927,2159.1511,41.0,23.0,1.0,17.0,0.0,24.0
nodes=32_prio=4_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.1338,-0.1684,0.007,-0.1405,1.2655,-0.5862,-0.4239,-0.3575,-0.1021,-1721.0,-395.0,-280.0,-222.0,-2618.0,160.5423,660.528,553.9232,669.9161,480.9124,33.0,30.0,0.0,3.0,0.0,30.0
nodes=32_prio=4_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.4614,0.126,0.3451,0.2847,1.5342,-0.5126,-0.5611,-0.3438,0.1167,-1434.0,-357.0,-340.0,-213.0,-2344.0,277.441,600.0842,765.823,660.7082,548.4128,31.0,27.0,1.0,3.0,0.0,28.0
nodes=32_prio=4_arrival=1s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.3211,0.4339,0.1008,0.4312,1.3716,-0.5166,-0.3979,-0.3357,0.1214,-1352.0,-317.0,-239.0,-186.0,-2094.0,144.1306,516.7253,608.6233,536.9626,417.5192,31.0,26.0,0.0,5.0,0.0,26.0
nodes=32_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.0388,0.4229,0.1395,0.4099,1.2634,-0.4737,-0.3038,-0.2575,0.2284,-944.0,-248.0,-168.0,-150.0,-1510.0,335.8651,1140.7394,836.2791,747.4162,747.7029,42.0,37.0,0.0,5.0,0.0,37.0
nodes=32_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.6073,0.5988,0.8915,0.9247,1.7706,-0.3748,-0.4695,-0.363,0.5633,-731.0,-219.0,-222.0,-142.0,-1314.0,533.3125,1055.8556,1357.8009,1412.2316,1020.5252,45.0,38.0,0.0,7.0,0.0,38.0
nodes=32_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7199.0297,1.1684,0.2344,1.162,1.4106,-0.3838,-0.2208,-0.2391,0.567,-612.0,-209.0,-135.0,-110.0,-1066.0,464.5699,841.3964,583.8994,960.2985,686.3901,54.0,48.0,1.0,5.0,0.0,49.0
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.1224,0.3439,0.6712,0.3848,1.4288,-0.3798,-0.3312,-0.2338,0.484,-388.0,-152.0,-82.0,-78.0,-700.0,-228.293,2371.8943,2799.0541,1644.1256,1511.0327,64.0,43.0,1.0,20.0,0.0,44.0
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.1443,0.6882,0.5838,0.9557,1.3342,-0.3732,-0.322,-0.1806,0.4583,-320.0,-149.0,-116.0,-78.0,-663.0,444.0867,1465.9999,1692.0452,1304.8871,1164.9348,60.0,48.0,0.0,12.0,0.0,48.0
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7198.9953,2.0289,0.7258,2.0289,1.8977,-0.2677,-0.1538,-0.1536,1.3227,-264.0,-118.0,-68.0,-69.0,-519.0,621.4046,1125.38,1016.3583,945.0532,909.0288,45.0,41.0,0.0,4.0,0.0,41.0
nodes=32_prio=4_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,1420052706459400740,7199.7248,0.4403,0.6247,0.5092,1.1648,-0.2586,-0.2086,-0.1712,0.5263,-174.0,-52.0,-40.0,-36.0,-302.0,263.6067,2703.8811,2340.841,2835.8899,1878.0681,49.0,37.0,0.0,12.0,0.0,37.0
nodes=32_prio=4_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,2219457405427907235,7199.3182,0.6812,0.8083,0.8084,1.3452,-0.2085,-0.4319,-0.1583,0.5464,-155.0,-61.0,-78.0,-42.0,-336.0,510.5918,1461.7044,812.8013,2555.9211,1266.3849,48.0,21.0,1.0,26.0,0.0,22.0
nodes=32_prio=4_arrival=8s,mode=periodic8s_blocking=0_defpreempt=0,3848061858430934892,7198.9104,0.9733,0.3876,0.9733,1.3669,-0.1298,-0.2958,-0.261,0.6803,-192.0,-48.0,-49.0,-38.0,-327.0,739.7843,2155.8393,2380.5096,4443.4762,2133.9419,47.0,29.0,1.0,17.0,0.0,30.0
